sample_size,seed,perspective,scenario,is_reference,decision_eligible,mean_net_benefit_eur,median_net_benefit_eur,p10_net_benefit_eur,p90_net_benefit_eur,probability_positive,probability_nonnegative,worst_decile_mean_eur,mean_regret_eur,p95_regret_eur,best_option_share,mean_pv_replacement_cost_eur,mean_replacement_count,preference_utility_probability_positive,preference_utility_worst_decile_mean_eur,preference_utility_median_net_benefit_eur,preference_based_score,conditional_preference_rank,pareto_on_core_metrics,positive_frequency_wilson95_low,positive_frequency_wilson95_high,comparison_sample_size,is_largest_sample_reference,abs_difference_vs_largest_mean_net_benefit_eur,abs_difference_vs_largest_probability_positive,abs_difference_vs_largest_p10_net_benefit_eur,abs_difference_vs_largest_worst_decile_mean_eur,abs_difference_vs_largest_p95_regret_eur,within_diagnostic_tolerances,metrics_evaluated
2500,104729,owner,Envelope retrofit,False,True,-347200.48533478216,-341779.9746754533,-446583.956368026,-256161.82295667543,0.0,0.0,-490093.8628324982,347200.48533478216,482462.8272384421,0.0,84227.72355262893,1.5052,0.0,0.34654151622333573,0.15822002532454668,0.17666653954175884,2,False,0.0,0.001534226061782461,25000,False,1234.0390315711265,0.0,558.8466894418234,2168.7426235121093,5211.555749758671,True,5
2500,104729,owner,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,1,True,0.0,0.001534226061782461,25000,False,0.0,0.0,0.0,0.0,0.0,True,5
2500,104729,tenant,Deep renovation + PV,False,True,1333173.1938861678,1256805.2656274496,770197.5444050313,1994318.0357528245,1.0,1.0,630408.6217603516,0.0,0.0,1.0,728790.1657974524,5.3824,1.0,1.0,1.0,0.9999999999999999,1,True,0.9984657739382173,0.9999999999999999,25000,False,841.0416534086689,0.0,1483.6369822081178,11927.770172701566,0.0,True,5
2500,104729,tenant,Envelope + heat pump,False,True,753547.9519954026,708595.447185707,425594.0667590105,1136179.8389837262,1.0,1.0,346619.73165137816,579625.2418907653,964313.6825543406,0.0,337083.0271135463,2.5328,1.0,1.0,1.0,0.9999999999999999,1,False,0.9984657739382173,0.9999999999999999,25000,False,413.4044861624716,0.0,1580.7121963960235,6974.632978387468,12732.870077851927,True,5
2500,104729,tenant,Envelope retrofit,False,True,375829.4620892334,354818.5148399129,217979.87278546634,561234.461651965,1.0,1.0,178966.20304527535,957343.7317969343,1609156.4966708228,0.0,84227.72355262893,1.5052,1.0,1.0,0.8548185148399129,0.9491864801939693,3,False,0.9984657739382173,0.9999999999999999,25000,False,245.09162073693005,0.0,282.7256988667359,3327.375175545836,28137.74354310613,True,5
2500,104729,tenant,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1333173.1938861678,2238555.898580609,0.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,4,False,0.0,0.001534226061782461,25000,False,0.0,0.0,0.0,0.0,38949.87835461646,False,5
2500,104729,combined_private,Deep renovation + PV,False,True,-674202.3510424896,-724316.2091457995,-1359645.0395301378,90587.96107973647,0.1192,0.1192,-1623617.1677152934,780505.0465663702,1556967.0803784307,0.0252,728790.1657974524,5.3824,0.1192,0.0,0.0,0.03576,4,False,0.10707904500140471,0.1324894215672488,25000,False,4723.66765060788,0.005080000000000001,9841.532207295066,12052.606027171947,10566.862643609056,True,5
2500,104729,combined_private,Envelope + heat pump,False,True,-89134.79751426783,-126013.4269730643,-470023.22093448637,329471.0242392405,0.3528,0.3528,-595063.9818750023,195437.49303814842,561291.7245492182,0.204,337083.0271135463,2.5328,0.3528,0.20658135749999698,0.37398657302693566,0.3090387756844264,3,False,0.3343078212622249,0.3717438548903639,25000,False,69.04154443721927,0.0018799999999999928,2732.642917776946,6651.6235408933135,4017.0121069297893,True,5
2500,104729,combined_private,Envelope retrofit,False,True,28628.97675445125,11602.984853322196,-157167.56297539786,230303.262201642,0.5308,0.5308,-215651.41209504718,77673.71876942932,253951.01356947178,0.3016,84227.72355262893,1.5052,0.5308,0.7124647838732704,0.5116029848533222,0.5876637190543075,1,True,0.5112052825698995,0.5503002091046948,25000,False,988.9474108341637,0.0040000000000000036,1390.446241063648,3245.8507225486683,4990.011605303414,True,5
2500,104729,combined_private,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,106302.69552388058,496360.48695220886,0.4692,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,2,True,0.0,0.001534226061782461,25000,False,0.0,0.0,0.0,0.0,39.619738486770075,True,5
5000,104729,owner,Deep renovation + PV,False,True,-1997486.4043797334,-1970535.8261285624,-2456637.706349054,-1580399.6179662053,0.0,0.0,-2654490.4690895802,1997486.4043797334,2606553.784546116,0.0,725658.108308204,5.3664,0.0,0.0,0.0,0.0,3,False,0.0,0.0007677019450571244,25000,False,4324.431244907435,0.0,3020.241648550611,273.3497191397473,5773.188406215049,True,5
5000,104729,owner,Envelope + heat pump,False,True,-839846.1148883603,-825885.6585631954,-1044050.7889793201,-650684.063970625,0.0,0.0,-1141102.3599373756,839846.1148883603,1117365.5775612488,0.0,337372.27824164403,2.5334,0.0,0.0,0.0,0.0,3,False,0.0,0.0007677019450571244,25000,False,2354.188590710517,0.0,2628.2946287008235,2032.292431909591,1220.3014879198745,True,5
5000,104729,owner,Envelope retrofit,False,True,-345183.5349245061,-340074.3995055087,-444230.6062255052,-251563.48616104442,0.0,0.0,-488729.07039781247,345183.5349245061,481257.09570714086,0.0,83795.70295108478,1.501,0.0,0.34836123946958336,0.15992560049449128,0.1779003939874261,2,False,0.0,0.0007677019450571244,25000,False,782.9113787049428,0.0,1794.5034530789708,803.9501888263621,4005.8242184574483,True,5
5000,104729,owner,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,1,True,0.0,0.0007677019450571244,25000,False,0.0,0.0,0.0,0.0,0.0,True,5
5000,104729,tenant,Deep renovation + PV,False,True,1322960.568634939,1248495.9974544155,766998.5693877109,1976963.3165278519,1.0,1.0,631967.1429900654,0.0,0.0,1.0,725658.108308204,5.3664,1.0,1.0,1.0,0.9999999999999999,1,True,0.9992322980549431,1.0,25000,False,9371.583597820252,0.0,1715.3380351122469,10369.24894298776,0.0,True,5
5000,104729,tenant,Envelope + heat pump,False,True,747652.439045492,704569.6466419441,426116.3612313657,1127249.5375720628,1.0,1.0,347671.4427196009,575308.1295894468,958701.3454187426,0.0,337372.27824164403,2.5334,1.0,1.0,1.0,0.9999999999999999,1,False,0.9992322980549431,1.0,25000,False,5482.108463748125,0.0,1058.4177240408026,5922.921910164703,18345.207213449874,True,5
5000,104729,tenant,Envelope retrofit,False,True,372966.33867104386,352176.98222293664,217323.59714666413,555880.5758369124,1.0,1.0,179382.60223536665,949994.229963895,1604549.578429628,0.0,83795.70295108478,1.501,1.0,1.0,0.8521769822229366,0.9482619437780277,3,False,0.9992322980549431,1.0,25000,False,2618.031797452597,0.0,373.54993993547396,2910.975985454541,32744.661784301046,False,5
5000,104729,tenant,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1322960.568634939,2232380.9347686623,0.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,4,False,0.0,0.0007677019450571244,25000,False,0.0,0.0,0.0,0.0,45124.84216656303,False,5
5000,104729,combined_private,Deep renovation + PV,False,True,-674525.8357447945,-721210.0787440494,-1362181.7724877573,85701.93425017326,0.12,0.12,-1616608.3645440906,778141.3178918628,1554701.022290134,0.0236,725658.108308204,5.3664,0.12,0.0,0.0,0.036,4,False,0.11128315138625093,0.1293003020919925,25000,False,5047.152352912701,0.004280000000000006,7304.7992496755905,5043.802855969174,8300.804555312498,True,5
5000,104729,combined_private,Envelope + heat pump,False,True,-92193.67584286818,-121707.60837664157,-466009.25209161063,326666.93975696125,0.3448,0.3448,-592444.6108814385,195809.15798993653,561264.4607627677,0.1914,337372.27824164403,2.5334,0.3448,0.21007385215808203,0.3782923916233584,0.30936818532350413,3,False,0.3317491809450028,0.358089113738743,25000,False,3127.9198730375647,0.006120000000000014,1281.3259250987903,4032.2525473295245,3989.748320479295,True,5
5000,104729,combined_private,Envelope retrofit,False,True,27782.803746537793,12351.460743095071,-153233.69823812015,233185.15746724553,0.5326,0.5326,-213747.60229742643,75832.67840053058,249075.9459171391,0.3176,83795.70295108478,1.501,0.5326,0.7150031969367647,0.5123514607430951,0.5893541301879509,1,True,0.5187507105601376,0.5463992352730446,25000,False,1835.1204187476214,0.0022000000000000908,2543.418496214057,1342.0409249279182,114.9439529707306,True,5
5000,104729,combined_private,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103615.48214706838,489733.87797097844,0.4674,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,2,True,0.0,0.0007677019450571244,25000,False,0.0,0.0,0.0,0.0,6586.9892427436425,True,5
10000,104729,owner,Deep renovation + PV,False,True,-1999791.342808609,-1972074.3987270514,-2455106.391505581,-1584679.7855344862,0.0,0.0,-2656177.1791632646,1999791.342808609,2601856.5844466286,0.0,725301.5667303118,5.3675,0.0,0.0,0.0,0.0,3,False,0.0,0.00038399837067659573,25000,False,2019.4928160319105,0.0,1488.9268050775863,1413.3603545445949,1075.988306727726,True,5
10000,104729,owner,Envelope + heat pump,False,True,-841175.0407291296,-827003.9568254955,-1046346.4330922802,-653356.2443551904,0.0,0.0,-1145464.132429781,841175.0407291296,1119354.1079280989,0.0,337271.1701209893,2.5336,0.0,0.0,0.0,0.0,3,False,0.0,0.00038399837067659573,25000,False,1025.2627499412047,0.0,332.6505157407373,2329.480060495669,3208.83185476996,True,5
10000,104729,owner,Envelope retrofit,False,True,-345531.91092646477,-340587.6480077542,-445625.43020223547,-251537.18560043056,0.0,0.0,-489222.9271483594,345531.91092646477,479466.6201473006,0.0,83454.52690111374,1.5001,0.0,0.34770276380218745,0.15941235199224582,0.17749029052805163,2,False,0.0,0.00038399837067659573,25000,False,434.5353767462657,0.0,399.67947634868324,1297.8069393733167,2215.3486586171784,True,5
10000,104729,owner,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,1,True,0.0,0.00038399837067659573,25000,False,0.0,0.0,0.0,0.0,0.0,True,5
10000,104729,tenant,Deep renovation + PV,False,True,1326830.5030071128,1250838.1510770633,772472.1448473763,1986888.678849115,1.0,1.0,641562.6174682244,0.0,0.0,1.0,725301.5667303118,5.3675,1.0,1.0,1.0,0.9999999999999999,1,True,0.9996160016293234,1.0,25000,False,5501.649225646397,0.0,3758.237424553139,773.7744648287771,0.0,True,5
10000,104729,tenant,Envelope + heat pump,False,True,749935.4158790472,706032.3253180408,428970.32172722695,1132376.071054148,1.0,1.0,353267.96715014236,576895.0871280655,965299.52460462,0.0,337271.1701209893,2.5336,1.0,1.0,1.0,0.9999999999999999,1,False,0.9996160016293234,1.0,25000,False,3199.13163019286,0.0,1795.5427718204446,326.3974796232651,11747.028027572553,True,5
10000,104729,tenant,Envelope retrofit,False,True,374044.9635342597,352850.3771270852,218749.10458859213,558876.9492664404,1.0,1.0,182060.75726578862,952785.5394728531,1615729.9577779335,0.0,83454.52690111374,1.5001,1.0,1.0,0.8528503771270851,0.9484976319944797,3,False,0.9996160016293234,1.0,25000,False,1539.4069342367584,0.0,1051.957501992525,232.82095503257005,21564.282435995527,True,5
10000,104729,tenant,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1326830.5030071128,2246976.009437045,0.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,4,False,0.0,0.00038399837067659573,25000,False,0.0,0.0,0.0,0.0,30529.76749818027,False,5
10000,104729,combined_private,Deep renovation + PV,False,True,-672960.8398014964,-716514.4836957473,-1359800.117748886,85701.93425017326,0.1218,0.1218,-1615403.4986529397,777197.326256704,1549654.839341427,0.0227,725301.5667303118,5.3675,0.1218,0.0,0.0,0.03654,4,False,0.11553465997300078,0.128355796394579,25000,False,3482.156409614603,0.002479999999999996,9686.453988546738,3838.9369648182765,3254.6216066053603,True,5
10000,104729,combined_private,Envelope + heat pump,False,True,-91239.62485008237,-119666.83692206738,-463752.4159450469,326209.2600024247,0.3461,0.3461,-591383.7134989696,195476.11130528996,554496.652596444,0.192,337271.1701209893,2.5336,0.3461,0.2114883820013739,0.38033316307793263,0.3109675407777573,3,False,0.33683665115113454,0.35548154354735967,25000,False,2173.868880251757,0.004819999999999991,3538.1620716625475,2971.355164860608,2778.0598458444,True,5
10000,104729,combined_private,Envelope retrofit,False,True,28513.05260779494,13694.10850304917,-153233.69823812015,232116.1704126804,0.5383,0.5383,-213813.81076030832,75723.43384741264,251162.17668104655,0.3236,83454.52690111374,1.5001,0.5383,0.7149149189862556,0.5136941085030492,0.5915031596212567,1,True,0.5285161308922501,0.5480544548325561,25000,False,1104.8715574904745,0.0034999999999999476,2543.418496214057,1408.249387809803,2201.1747168781876,True,5
10000,104729,combined_private,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,104236.4864552076,486771.9966500507,0.4617,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,2,True,0.0,0.00038399837067659573,25000,False,0.0,0.0,0.0,0.0,9548.8705636714,True,5
25000,104729,owner,Deep renovation + PV,False,True,-2001810.8356246408,-1975444.5309749022,-2453617.4647005033,-1581459.3309965197,0.0,0.0,-2654763.81880872,2001810.8356246408,2600780.596139901,0.0,725273.2023938436,5.36588,0.0,0.0,0.0,0.0,3,False,0.0,0.00015363474556582426,25000,True,0.0,0.0,0.0,0.0,0.0,,5
25000,104729,owner,Envelope + heat pump,False,True,-842200.3034790708,-829754.829224298,-1046679.0836080209,-652395.3376586533,0.0,0.0,-1143134.6523692852,842200.3034790708,1116145.276073329,0.0,337283.07654878503,2.5332,0.0,0.0,0.0,0.0,3,False,0.0,0.00015363474556582426,25000,True,0.0,0.0,0.0,0.0,0.0,,5
25000,104729,owner,Envelope retrofit,False,True,-345966.44630321104,-341408.2899594867,-446025.10967858415,-252551.4945957944,0.0,0.0,-487925.1202089861,345966.44630321104,477251.2714886834,0.0,83387.43365668037,1.49944,0.0,0.3494331730546852,0.1585917100405133,0.17780870908331947,2,False,0.0,0.00015363474556582426,25000,True,0.0,0.0,0.0,0.0,0.0,,5
25000,104729,owner,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,1,True,0.0,0.00015363474556582426,25000,True,0.0,0.0,0.0,0.0,0.0,,5
25000,104729,tenant,Deep renovation + PV,False,True,1332332.1522327592,1253817.1693282,768713.9074228231,2002828.555370838,1.0,1.0,642336.3919330531,0.0,0.0,1.0,725273.2023938436,5.36588,1.0,1.0,1.0,0.9999999999999999,1,True,0.9998463652544344,1.0,25000,True,0.0,0.0,0.0,0.0,0.0,,5
25000,104729,tenant,Envelope + heat pump,False,True,753134.5475092401,707825.9899014106,427174.7789554065,1141755.5383278986,1.0,1.0,353594.3646297656,579197.6047235191,977046.5526321925,0.0,337283.07654878503,2.5332,1.0,1.0,1.0,0.9999999999999999,1,False,0.9998463652544344,1.0,25000,True,0.0,0.0,0.0,0.0,0.0,,5
25000,104729,tenant,Envelope retrofit,False,True,375584.37046849646,353556.01937542745,217697.1470865996,563350.0358919626,1.0,1.0,182293.5782208212,956747.7817642627,1637294.240213929,0.0,83387.43365668037,1.49944,1.0,1.0,0.8535560193754274,0.9487446067813995,3,False,0.9998463652544344,1.0,25000,True,0.0,0.0,0.0,0.0,0.0,,5
25000,104729,tenant,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1332332.1522327592,2277505.7769352254,0.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,4,False,0.0,0.00015363474556582426,25000,True,0.0,0.0,0.0,0.0,0.0,,5
25000,104729,combined_private,Deep renovation + PV,False,True,-669478.6833918818,-714921.9859707236,-1369486.5717374329,91827.93123851223,0.12428,0.12428,-1611564.5616881214,776882.3982089885,1546400.2177348216,0.02416,725273.2023938436,5.36588,0.12428,0.0,0.0,0.037284,4,False,0.1202482139071876,0.1284272333860204,25000,True,0.0,0.0,0.0,0.0,0.0,,5
25000,104729,combined_private,Envelope + heat pump,False,True,-89065.75596983061,-122534.46714306119,-467290.5780167094,334406.03233133175,0.35092,0.35092,-588412.358334109,196469.4707869374,557274.7124422884,0.19456,337283.07654878503,2.5332,0.35092,0.21545018888785472,0.3774655328569388,0.3127965026106777,3,False,0.3450272718342892,0.35685853590144884,25000,True,0.0,0.0,0.0,0.0,0.0,,5
25000,104729,combined_private,Envelope retrofit,False,True,29617.924165285414,12780.143691961799,-155777.1167343342,236525.71797106595,0.5348,0.5348,-212405.56137249852,77785.79065182137,248961.00196416836,0.31608,83387.43365668037,1.49944,0.5348,0.7167925848366686,0.5127801436919618,0.5907904549850206,1,True,0.5286122060056884,0.5409771010160203,25000,True,0.0,0.0,0.0,0.0,0.0,,5
25000,104729,combined_private,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,107403.71481710678,496320.8672137221,0.4652,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,2,True,0.0,0.00015363474556582426,25000,True,0.0,0.0,0.0,0.0,0.0,,5
1000,271828,owner,Deep renovation + PV,False,True,-2006939.0458402236,-1976173.2560321651,-2498426.3242098754,-1600411.9479921744,0.0,0.0,-2691755.79083477,2006939.0458402236,2623192.2778627705,0.0,727551.5410855206,5.372,0.0,0.0,0.0,0.0,3,False,2.168404344971009e-19,0.0038267584855551234,25000,False,1602.2587552913465,0.0,41136.458384419326,29726.01999682095,15006.557598567568,False,5
1000,271828,owner,Envelope + heat pump,False,True,-844638.6153463044,-832123.2978814152,-1054084.8003653802,-655365.5505814116,0.0,0.0,-1164838.9808404504,844638.6153463044,1129682.9811727034,0.0,338165.5292007997,2.535,0.0,0.0,0.0,0.0,3,False,2.168404344971009e-19,0.0038267584855551234,25000,False,637.2198870856082,0.0,6078.832214632654,16560.502920768922,7894.108409797074,True,5
1000,271828,owner,Envelope retrofit,False,True,-346516.8924669422,-342216.94569964043,-445737.7413924251,-251861.37664780224,0.0,0.0,-489066.67358354956,346516.8924669422,478110.5917863644,0.0,83149.5269415926,1.498,0.0,0.3479111018886006,0.15778305430035958,0.17699295466613604,2,False,2.168404344971009e-19,0.0038267584855551234,25000,False,95.48385399841936,0.0,1135.3302077326807,621.914540632104,207.87490844225977,True,5
1000,271828,owner,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,1,True,2.168404344971009e-19,0.0038267584855551234,25000,False,0.0,0.0,0.0,0.0,0.0,True,5
1000,271828,tenant,Deep renovation + PV,False,True,1341906.3826848022,1261271.995606721,761356.7383513543,2077800.4584818622,1.0,1.0,642452.0767999742,0.0,0.0,1.0,727551.5410855206,5.372,1.0,1.0,1.0,0.9999999999999999,1,True,0.996173241514445,1.0,25000,False,12653.656494349008,0.0,6420.987011047779,1968.7763145009521,0.0,False,5
1000,271828,tenant,Envelope + heat pump,False,True,758676.7229229591,712691.7440575165,422547.0086571472,1184717.588934452,1.0,1.0,353790.34229554393,583229.6597618429,1005060.0625752431,0.0,338165.5292007997,2.535,1.0,1.0,1.0,0.9999999999999999,1,False,0.996173241514445,1.0,25000,False,7301.0104967925,0.0,3351.832669389434,1226.8757172862533,26607.228628337267,True,5
1000,271828,tenant,Envelope retrofit,False,True,378266.5586400317,355668.62742020714,215765.64631676333,584264.7267833372,1.0,1.0,182301.3263325634,963639.8240447702,1682932.6596648123,0.0,83149.5269415926,1.498,1.0,1.0,0.8556686274202071,0.9494840195970724,3,False,0.996173241514445,1.0,25000,False,3547.9412726021255,0.0,1553.9420484657458,530.2403931125009,43172.466199902585,False,5
1000,271828,tenant,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1341906.3826848022,2341355.8226629035,0.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,4,False,2.168404344971009e-19,0.0038267584855551234,25000,False,0.0,0.0,0.0,0.0,60882.057861529756,False,5
1000,271828,combined_private,Deep renovation + PV,False,True,-665032.6631554216,-706620.55291851,-1394881.5597158475,107914.17141454456,0.127,0.127,-1638918.3203235161,777492.2031471796,1568918.130316892,0.026,727551.5410855206,5.372,0.127,0.0,0.0,0.0381,4,False,0.10778000925843848,0.14907475257178568,25000,False,11051.39773905743,0.0032000000000000084,17136.752578788903,17430.766207035165,2670.6745473700576,False,5
1000,271828,combined_private,Envelope + heat pump,False,True,-85961.8924233453,-122240.38027834182,-471178.41756679135,349743.42674912495,0.361,0.361,-598460.0011054304,198421.43241510313,561785.1120525271,0.206,338165.5292007997,2.535,0.361,0.20205333185942612,0.37775961972165817,0.3112345330533795,3,False,0.3318160018268193,0.391247837032165,25000,False,6663.790609706644,0.018799999999999983,3164.1162786077475,5331.352803596645,5406.94919491827,False,5
1000,271828,combined_private,Envelope retrofit,False,True,31749.666173089652,18987.012415186862,-161116.28996838772,241951.86184083822,0.544,0.544,-217180.01637983948,80709.87381866819,260296.10398028756,0.312,83149.5269415926,1.498,0.544,0.7104266448268807,0.5189870124151869,0.5934947800347237,1,True,0.5130207581807846,0.5746424870724867,25000,False,3452.4574186039026,0.011120000000000019,2012.2660844329512,1853.7243150855647,10523.487285663141,False,5
1000,271828,combined_private,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112459.53999175786,505260.43260631507,0.456,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,2,True,2.168404344971009e-19,0.0038267584855551234,25000,False,0.0,0.0,0.0,0.0,11274.64821928105,True,5
2500,271828,owner,Deep renovation + PV,False,True,-2014498.0564879647,-1985450.3560821416,-2483265.5773729263,-1605246.1435079228,0.0,0.0,-2680350.242065906,2014498.0564879647,2614335.7314890204,0.0,728519.2288473345,5.376,0.0,0.0,0.0,0.0,3,False,0.0,0.001534226061782461,25000,False,9161.269403032493,0.0,25975.711547470186,18320.471227956936,6150.011224817485,False,5
2500,271828,owner,Envelope + heat pump,False,True,-847819.0151978725,-833971.4998248145,-1054495.579829358,-662599.752102219,0.0,0.0,-1156941.2477095101,847819.0151978725,1128926.6307224531,0.0,338583.2986727587,2.5412,0.0,0.0,0.0,0.0,3,False,0.0,0.001534226061782461,25000,False,3817.619738653768,0.0,6489.611678610439,8662.769789828686,7137.757959546754,True,5
2500,271828,owner,Envelope retrofit,False,True,-348589.6956141223,-342651.0515907183,-449809.25710624637,-257540.97843336055,0.0,0.0,-490133.0617088425,348589.6956141223,478882.06523086876,0.0,83847.03629853342,1.5064,0.0,0.34648925105487666,0.15734894840928168,0.1763433698124554,2,False,0.0,0.001534226061782461,25000,False,2168.2870011785417,0.0,2936.185506088601,1688.3026659250609,563.5985360621125,True,5
2500,271828,owner,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,1,True,0.0,0.001534226061782461,25000,False,0.0,0.0,0.0,0.0,0.0,True,5
2500,271828,tenant,Deep renovation + PV,False,True,1329351.1308179803,1260764.030268268,771397.5326953214,1982069.0239292127,1.0,1.0,658857.4893506975,0.0,0.0,1.0,728519.2288473345,5.376,1.0,1.0,1.0,0.9999999999999999,1,True,0.9984657739382173,0.9999999999999999,25000,False,98.40462752711028,0.0,3619.8073329193285,18374.18886522425,0.0,True,5
2500,271828,tenant,Envelope + heat pump,False,True,751408.3446652523,712505.0211207387,427481.2674816439,1129054.215881027,1.0,1.0,363405.68551467976,577942.7861527281,960331.5061204187,0.0,338583.2986727587,2.5412,1.0,1.0,1.0,0.9999999999999999,1,False,0.9984657739382173,0.9999999999999999,25000,False,32.63223908562213,0.0,1582.4261551072705,10842.218936422083,18121.327826487133,True,5
2500,271828,tenant,Envelope retrofit,False,True,374749.3245269928,355323.8997954547,218454.33107799749,557199.2150463174,1.0,1.0,186896.42215867178,954601.8062909875,1610914.2581863597,0.0,83847.03629853342,1.5064,1.0,1.0,0.8553238997954546,0.949363364928409,3,False,0.9984657739382173,0.9999999999999999,25000,False,30.70715956320055,0.0,1134.742712768406,5125.336219220888,28845.935278550023,True,5
2500,271828,tenant,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1329351.1308179803,2240851.16304328,0.0,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,4,False,0.0,0.001534226061782461,25000,False,0.0,0.0,0.0,0.0,39622.60175809357,False,5
2500,271828,combined_private,Deep renovation + PV,False,True,-685146.9256699841,-727177.51909109,-1390149.8634757376,62792.883215188034,0.1136,0.1136,-1635424.7767318818,788453.9652992758,1564334.250996051,0.0228,728519.2288473345,5.376,0.1136,0.0,0.0,0.03408,4,False,0.10174933685079304,0.12663631304975245,25000,False,9062.864775505033,0.010199999999999987,12405.056338679045,13937.222615400795,1913.2047734709922,False,5
2500,271828,combined_private,Envelope + heat pump,False,True,-96410.67053262022,-128330.23035373645,-474916.74695776554,311799.14687799173,0.3484,0.3484,-597237.7803359398,199717.7101619121,565983.657484692,0.1892,338583.2986727587,2.5412,0.3484,0.2036829595520802,0.3716697696462636,0.3058934552194203,3,False,0.3299684473722887,0.3672967299696437,25000,False,3784.9874995682767,0.006199999999999983,574.213112366444,4109.132034106064,1208.4037627533544,True,5
2500,271828,combined_private,Envelope retrofit,False,True,26159.628912870445,12506.070212597528,-161826.27806097225,231596.6019045836,0.5336,0.5336,-217173.39472261653,77147.41071642147,247117.558984915,0.3216,83847.03629853342,1.5064,0.5336,0.7104354737031779,0.5125060702125975,0.5881095403705214,1,True,0.5140080535653323,0.5530888464433158,25000,False,2137.5798416153048,0.0007199999999999429,2722.2541770174867,1847.1026578626188,2655.057709709421,True,5
2500,271828,combined_private,Reference: no additional intervention,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103307.03962929189,481928.77972873906,0.4664,0.0,0.0,0.0,1.0,0.5,0.5249999999999999,2,True,0.0,0.001534226061782461,25000,False,0.0,0.0,0.0,0.0,12057.004658294958,True,5
5000,271828,owner,Deep renovation + PV,False,True,-2003880.5248492952,-1974140.6584410458,-2464590.593323516,-1588171.2195900378,0.0,0.0,-2663891.7638625684,2003880.5248492952,2603578.0292469063,0.0,723981.048046912,5.3676,0.0,0.0,0.0,0.0,3,False,0.0,0.0007677019450571244,25000,False,1456.2622356370557,0.0,7300.727498060092,1861.9930246192962,4607.691017296631,True,5
5000,271828,owner,Envelope + heat pump,False,True,-843517.8007570966,-828855.8920202482,-1051749.773033758,-656628.7945691108,0.0,0.0,-1148189.864388124,843517.8007570966,1121669.3775997574,0.0,336866.7256858766,2.5356,0.0,0.0,0.0,0.0,3,False,0.0,0.0007677019450571244,25000,False,483.5947021221509,0.0,3743.804883010336,88.61353155737743,119.49516314896755,True,5
5000,271828,owner,Envelope retrofit,False,True,-346651.2444392987,-340643.77159646864,-449014.5086429591,-254730.33120259762,0.0,0.0,-488102.94229548017,346651.2444392987,478499.2845901873,0.0,83221.28901560589,1.5006,0.0,0.3491960769393598,0.15935622840353136,0.17799330687001189,2,False,0.0,0.0007677019450571244,25000,False,229.8358263549162,0.0,2141.43704280135,341.81674743728945,180.81789538066369,True,5
